"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 26, 2014","34,671.13","34,671.13","34,671.13","34,671.13","-","-0.36%"
"Nov 25, 2014","34,795.29","34,795.29","34,795.29","34,795.29","-","0.42%"
"Nov 24, 2014","34,649.21","34,649.21","34,649.21","34,649.21","-","0.02%"
"Nov 21, 2014","34,643.40","34,643.40","34,643.40","34,643.40","-","3.88%"
"Nov 20, 2014","33,349.50","33,349.50","33,349.50","33,349.50","-","-0.88%"
"Nov 19, 2014","33,645.84","33,645.84","33,645.84","33,645.84","-","0.14%"
"Nov 18, 2014","33,599.01","33,599.01","33,599.01","33,599.01","-","0.71%"
"Nov 17, 2014","33,362.55","33,362.55","33,362.55","33,362.55","-","1.33%"
"Nov 14, 2014","32,926.21","32,926.21","32,926.21","32,926.21","-","0.97%"
"Nov 13, 2014","32,608.74","32,608.74","32,608.74","32,608.74","-","0.43%"
"Nov 12, 2014","32,469.31","32,469.31","32,469.31","32,469.31","-","-2.87%"
"Nov 11, 2014","33,429.79","33,429.79","33,429.79","33,429.79","-","-0.02%"
"Nov 10, 2014","33,435.11","33,435.11","33,435.11","33,435.11","-","0.85%"
"Nov 07, 2014","33,151.74","33,151.74","33,151.74","33,151.74","-","-0.99%"
"Nov 06, 2014","33,482.36","33,482.36","33,482.36","33,482.36","-","-0.73%"
"Nov 05, 2014","33,729.06","33,729.06","33,729.06","33,729.06","-","2.60%"
"Nov 04, 2014","32,872.77","32,872.77","32,872.77","32,872.77","-","-2.24%"
"Nov 03, 2014","33,626.94","33,626.94","33,626.94","33,626.94","-","-2.10%"
"Oct 31, 2014","34,347.36","34,347.36","34,347.36","34,347.36","-","3.07%"
"Oct 30, 2014","33,324.12","33,324.12","33,324.12","33,324.12","-","0.19%"
"Oct 29, 2014","33,259.55","33,259.55","33,259.55","33,259.55","-","-1.64%"
"Oct 28, 2014","33,813.73","33,813.73","33,813.73","33,813.73","-","2.35%"
"Oct 27, 2014","33,036.04","33,036.04","33,036.04","33,036.04","-","-2.40%"
"Oct 24, 2014","33,846.82","33,846.82","33,846.82","33,846.82","-","0.31%"
"Oct 23, 2014","33,741.44","33,741.44","33,741.44","33,741.44","-","0.88%"
"Oct 22, 2014","33,448.50","33,448.50","33,448.50","33,448.50","-","1.09%"
"Oct 21, 2014","33,086.46","33,086.46","33,086.46","33,086.46","-","2.79%"
"Oct 20, 2014","32,187.81","32,187.81","32,187.81","32,187.81","-","-0.86%"
"Oct 17, 2014","32,467.13","32,467.13","32,467.13","32,467.13","-","3.42%"
"Oct 16, 2014","31,394.42","31,394.42","31,394.42","31,394.42","-","-1.21%"
"Oct 15, 2014","31,779.64","31,779.64","31,779.64","31,779.64","-","-4.44%"
"Oct 14, 2014","33,256.84","33,256.84","33,256.84","33,256.84","-","0.09%"
"Oct 13, 2014","33,227.71","33,227.71","33,227.71","33,227.71","-","-0.32%"
"Oct 10, 2014","33,335.17","33,335.17","33,335.17","33,335.17","-","-0.94%"
"Oct 09, 2014","33,650.30","33,650.30","33,650.30","33,650.30","-","-1.34%"
"Oct 08, 2014","34,106.91","34,106.91","34,106.91","34,106.91","-","-0.64%"
"Oct 07, 2014","34,326.05","34,326.05","34,326.05","34,326.05","-","-1.73%"
"Oct 06, 2014","34,930.25","34,930.25","34,930.25","34,930.25","-","-0.40%"
"Oct 03, 2014","35,070.68","35,070.68","35,070.68","35,070.68","-","1.54%"
"Oct 02, 2014","34,539.88","34,539.88","34,539.88","34,539.88","-","-3.92%"
"Oct 01, 2014","35,948.62","35,948.62","35,948.62","35,948.62","-","-0.89%"
"Sep 30, 2014","36,271.18","36,271.18","36,271.18","36,271.18","-","1.78%"
"Sep 29, 2014","35,635.76","35,635.76","35,635.76","35,635.76","-","-1.29%"
"Sep 26, 2014","36,103.23","36,103.23","36,103.23","36,103.23","-","1.88%"
"Sep 25, 2014","35,436.77","35,436.77","35,436.77","35,436.77","-","-1.35%"
"Sep 24, 2014","35,922.10","35,922.10","35,922.10","35,922.10","-","1.67%"
"Sep 23, 2014","35,331.80","35,331.80","35,331.80","35,331.80","-","-1.56%"
"Sep 22, 2014","35,890.78","35,890.78","35,890.78","35,890.78","-","-0.96%"
"Sep 19, 2014","36,240.29","36,240.29","36,240.29","36,240.29","-","-0.74%"
"Sep 18, 2014","36,510.50","36,510.50","36,510.50","36,510.50","-","0.08%"
"Sep 17, 2014","36,481.02","36,481.02","36,481.02","36,481.02","-","1.55%"
"Sep 16, 2014","35,922.60","35,922.60","35,922.60","35,922.60","-","-0.30%"
"Sep 15, 2014","36,031.84","36,031.84","36,031.84","36,031.84","-","-1.04%"
"Sep 12, 2014","36,410.96","36,410.96","36,410.96","36,410.96","-","-0.10%"
"Sep 11, 2014","36,447.46","36,447.46","36,447.46","36,447.46","-","-0.23%"
"Sep 10, 2014","36,531.10","36,531.10","36,531.10","36,531.10","-","-0.04%"
"Sep 09, 2014","36,546.94","36,546.94","36,546.94","36,546.94","-","-0.68%"
"Sep 08, 2014","36,796.70","36,796.70","36,796.70","36,796.70","-","-0.47%"
"Sep 05, 2014","36,970.86","36,970.86","36,970.86","36,970.86","-","-0.11%"
"Sep 04, 2014","37,012.77","37,012.77","37,012.77","37,012.77","-","2.82%"
"Sep 03, 2014","35,997.71","35,997.71","35,997.71","35,997.71","-","1.89%"
"Sep 02, 2014","35,331.25","35,331.25","35,331.25","35,331.25","-","0.49%"
"Sep 01, 2014","35,157.69","35,157.69","35,157.69","35,157.69","-","-0.51%"
"Aug 29, 2014","35,338.52","35,338.52","35,338.52","35,338.52","-","0.54%"
"Aug 28, 2014","35,149.47","35,149.47","35,149.47","35,149.47","-","-2.03%"
"Aug 27, 2014","35,878.78","35,878.78","35,878.78","35,878.78","-","0.57%"
"Aug 26, 2014","35,675.57","35,675.57","35,675.57","35,675.57","-","1.33%"
"Aug 25, 2014","35,208.75","35,208.75","35,208.75","35,208.75","-","2.30%"
"Aug 22, 2014","34,418.33","34,418.33","34,418.33","34,418.33","-","-0.46%"
"Aug 21, 2014","34,578.24","34,578.24","34,578.24","34,578.24","-","2.06%"
"Aug 20, 2014","33,879.19","33,879.19","33,879.19","33,879.19","-","-0.20%"
"Aug 19, 2014","33,945.54","33,945.54","33,945.54","33,945.54","-","0.02%"
"Aug 18, 2014","33,937.82","33,937.82","33,937.82","33,937.82","-","0.82%"
"Aug 14, 2014","33,663.17","33,663.17","33,663.17","33,663.17","-","-0.29%"
"Aug 13, 2014","33,760.46","33,760.46","33,760.46","33,760.46","-","0.62%"
"Aug 12, 2014","33,551.36","33,551.36","33,551.36","33,551.36","-","-0.23%"
"Aug 11, 2014","33,628.11","33,628.11","33,628.11","33,628.11","-","1.39%"
"Aug 08, 2014","33,166.39","33,166.39","33,166.39","33,166.39","-","0.33%"
