"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 24, 2004","4,031.37","4,031.37","4,031.37","4,031.37","-","0.35%"
"Jun 23, 2004","4,017.14","4,017.14","4,017.14","4,017.14","-","0.18%"
"Jun 22, 2004","4,009.80","4,009.80","4,009.80","4,009.80","-","-0.20%"
"Jun 21, 2004","4,017.69","4,017.69","4,017.69","4,017.69","-","0.18%"
"Jun 18, 2004","4,010.62","4,010.62","4,010.62","4,010.62","-","0.33%"
"Jun 17, 2004","3,997.52","3,997.52","3,997.52","3,997.52","-","-0.05%"
"Jun 16, 2004","3,999.32","3,999.32","3,999.32","3,999.32","-","0.24%"
"Jun 15, 2004","3,989.75","3,989.75","3,989.75","3,989.75","-","0.29%"
"Jun 14, 2004","3,978.18","3,978.18","3,978.18","3,978.18","-","-0.29%"
"Jun 11, 2004","3,989.78","3,989.78","3,989.78","3,989.78","-","0.08%"
"Jun 10, 2004","3,986.43","3,986.43","3,986.43","3,986.43","-","-0.29%"
"Jun 09, 2004","3,997.95","3,997.95","3,997.95","3,997.95","-","0.19%"
"Jun 08, 2004","3,990.39","3,990.39","3,990.39","3,990.39","-","0.28%"
"Jun 07, 2004","3,979.21","3,979.21","3,979.21","3,979.21","-","0.56%"
"Jun 04, 2004","3,957.19","3,957.19","3,957.19","3,957.19","-","0.45%"
"Jun 03, 2004","3,939.31","3,939.31","3,939.31","3,939.31","-","0.09%"
"Jun 02, 2004","3,935.74","3,935.74","3,935.74","3,935.74","-","0.03%"
"Jun 01, 2004","3,934.37","3,934.37","3,934.37","3,934.37","-","-0.36%"
"May 31, 2004","3,948.78","3,948.78","3,948.78","3,948.78","-","0.32%"
"May 28, 2004","3,935.99","3,935.99","3,935.99","3,935.99","-","-0.09%"
"May 27, 2004","3,939.52","3,939.52","3,939.52","3,939.52","-","-0.06%"
"May 26, 2004","3,942.05","3,942.05","3,942.05","3,942.05","-","0.63%"
"May 25, 2004","3,917.56","3,917.56","3,917.56","3,917.56","-","-0.39%"
"May 24, 2004","3,932.94","3,932.94","3,932.94","3,932.94","-","0.35%"
"May 21, 2004","3,919.17","3,919.17","3,919.17","3,919.17","-","0.03%"
"May 20, 2004","3,917.89","3,917.89","3,917.89","3,917.89","-","-0.02%"
"May 19, 2004","3,918.77","3,918.77","3,918.77","3,918.77","-","1.38%"
"May 18, 2004","3,865.56","3,865.56","3,865.56","3,865.56","-","0.19%"
"May 17, 2004","3,858.12","3,858.12","3,858.12","3,858.12","-","-0.95%"
"May 14, 2004","3,895.23","3,895.23","3,895.23","3,895.23","-","-0.14%"
