"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 05, 2001","1,247.08","1,195.14","1,248.21","1,195.14","-","5.56%"
"Dec 04, 2001","1,181.45","1,160.12","1,181.45","1,160.12","-","1.89%"
"Dec 03, 2001","1,159.59","1,178.53","1,178.68","1,138.54","-","-1.45%"
"Nov 30, 2001","1,176.65","1,182.87","1,200.87","1,176.65","-","0.18%"
"Nov 29, 2001","1,174.51","1,145.86","1,175.18","1,141.70","-","1.37%"
"Nov 28, 2001","1,158.61","1,219.71","1,219.71","1,156.57","-","-5.76%"
"Nov 27, 2001","1,229.46","1,261.21","1,268.25","1,208.37","-","-2.44%"
"Nov 26, 2001","1,260.22","1,247.49","1,263.01","1,247.49","-","1.42%"
"Nov 23, 2001","1,242.56","1,246.87","1,250.07","1,218.58","-","-0.20%"
"Nov 22, 2001","1,245.10","1,239.24","1,248.95","1,236.72","-","1.15%"
"Nov 21, 2001","1,230.93","1,211.94","1,247.80","1,208.79","-","0.50%"
"Nov 20, 2001","1,224.79","1,262.63","1,283.90","1,217.99","-","-1.92%"
"Nov 19, 2001","1,248.80","1,186.49","1,251.96","1,186.49","-","5.85%"
"Nov 16, 2001","1,179.80","1,170.03","1,186.42","1,162.97","-","1.04%"
"Nov 15, 2001","1,167.70","1,154.01","1,175.42","1,151.10","-","2.61%"
"Nov 14, 2001","1,137.95","1,122.79","1,164.80","1,122.72","-","2.03%"
"Nov 13, 2001","1,115.28","1,079.33","1,118.87","1,079.33","-","3.72%"
"Nov 12, 2001","1,075.33","1,085.19","1,086.16","1,042.03","-","-1.26%"
"Nov 09, 2001","1,089.05","1,091.55","1,096.19","1,075.20","-","-1.35%"
"Nov 08, 2001","1,103.95","1,088.01","1,112.40","1,078.49","-","0.95%"
"Nov 07, 2001","1,093.57","1,082.84","1,093.57","1,068.23","-","2.27%"
"Nov 06, 2001","1,069.29","1,093.13","1,101.50","1,062.28","-","-1.39%"
"Nov 05, 2001","1,084.35","1,051.53","1,084.35","1,051.53","-","3.99%"
"Nov 02, 2001","1,042.79","1,050.53","1,052.24","1,036.82","-","-0.23%"
"Nov 01, 2001","1,045.24","1,029.94","1,048.04","1,021.75","-","1.20%"
"Oct 31, 2001","1,032.88","1,015.00","1,036.92","999.61","-","0.80%"
"Oct 30, 2001","1,024.67","1,055.26","1,055.26","1,009.25","-","-4.17%"
"Oct 29, 2001","1,069.25","1,089.86","1,091.82","1,064.36","-","-2.06%"
"Oct 26, 2001","1,091.69","1,064.83","1,091.69","1,064.83","-","3.80%"
"Oct 25, 2001","1,051.69","1,062.81","1,094.80","1,027.85","-","-0.58%"
"Oct 24, 2001","1,057.79","1,037.16","1,067.04","1,027.94","-","1.35%"
"Oct 23, 2001","1,043.68","1,020.80","1,056.28","1,020.80","-","3.57%"
"Oct 22, 2001","1,007.66","989.24","1,008.66","989.24","-","2.19%"
"Oct 19, 2001","986.03","1,004.11","1,011.82","979.60","-","-1.00%"
"Oct 18, 2001","996.02","976.32","1,003.99","956.01","-","0.15%"
"Oct 17, 2001","994.55","978.71","1,036.82","978.71","-","2.93%"
"Oct 16, 2001","966.20","931.68","968.12","927.73","-","4.38%"
"Oct 15, 2001","925.68","920.62","930.90","914.31","-","0.77%"
"Oct 12, 2001","918.61","966.17","976.18","909.24","-","-3.72%"
"Oct 11, 2001","954.13","907.28","954.13","907.28","-","6.33%"
"Oct 10, 2001","897.35","875.68","899.37","863.16","-","2.81%"
"Oct 09, 2001","872.86","867.73","877.44","865.73","-","0.77%"
"Oct 08, 2001","866.21","875.54","875.54","844.04","-","-2.06%"
"Oct 05, 2001","884.44","886.01","893.24","867.08","-","-0.88%"
"Oct 04, 2001","892.28","867.87","898.45","867.87","-","3.70%"
"Oct 03, 2001","860.47","828.34","861.08","820.91","-","3.85%"
"Oct 02, 2001","828.55","824.40","830.38","811.54","-","0.59%"
"Oct 01, 2001","823.66","851.25","851.25","809.77","-","-2.36%"
"Sep 28, 2001","843.53","816.71","843.53","816.71","-","4.98%"
"Sep 27, 2001","803.48","810.54","817.30","793.56","-","-1.17%"
"Sep 26, 2001","813.02","791.09","825.26","791.09","-","3.25%"
